Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
8.96055	l3-1	0	18	FullDelay	0	0	1	0
8.96187	l3-7	0	14	LastDelay	0	0	1	0
8.96187	l3-7	0	14	FullDelay	0	0	1	0
8.96191	l3-3	0	39	LastDelay	0	0	1	0
8.96191	l3-3	0	39	FullDelay	0	0	1	0
8.96209	l3-1	0	54	LastDelay	0	0	1	0
8.96209	l3-1	0	54	FullDelay	0	0	1	0
8.96224	l3-1	0	19	LastDelay	0	0	1	0
8.96224	l3-1	0	19	FullDelay	0	0	1	0
8.96237	l3-1	0	20	LastDelay	0	0	1	0
8.96237	l3-1	0	20	FullDelay	0	0	1	0
8.96358	l3-5	0	19	LastDelay	0	0	1	0
8.96358	l3-5	0	19	FullDelay	0	0	1	0
8.96359	l3-8	0	91	LastDelay	0.002888	2888	1	1
8.96359	l3-8	0	91	FullDelay	0.002888	2888	1	1
8.96367	l3-7	0	5	LastDelay	0	0	1	0
8.96367	l3-7	0	5	FullDelay	0	0	1	0
8.96538	l3-3	0	2	LastDelay	0	0	1	0
8.96538	l3-3	0	2	FullDelay	0	0	1	0
8.96599	l3-7	0	50	LastDelay	0	0	1	0
8.96599	l3-7	0	50	FullDelay	0	0	1	0
8.96624	l3-2	0	66	LastDelay	0.002888	2888	1	1
8.96624	l3-2	0	66	FullDelay	0.002888	2888	1	1
8.96774	l3-8	0	7	LastDelay	0	0	1	0
8.96774	l3-8	0	7	FullDelay	0	0	1	0
8.9683	l3-4	0	37	LastDelay	0.002888	2888	1	1
8.9683	l3-4	0	37	FullDelay	0.002888	2888	1	1
8.96938	l3-1	0	13	LastDelay	0	0	1	0
8.96938	l3-1	0	13	FullDelay	0	0	1	0
8.96939	l3-5	0	69	LastDelay	0	0	1	0
8.96939	l3-5	0	69	FullDelay	0	0	1	0
8.96981	l3-6	0	4	LastDelay	0	0	1	0
8.96981	l3-6	0	4	FullDelay	0	0	1	0
8.97004	l3-3	0	28	LastDelay	0	0	1	0
8.97004	l3-3	0	28	FullDelay	0	0	1	0
8.97007	l3-5	0	1	LastDelay	0	0	1	0
8.97007	l3-5	0	1	FullDelay	0	0	1	0
8.97061	l3-7	0	9	LastDelay	0	0	1	0
8.97061	l3-7	0	9	FullDelay	0	0	1	0
8.97161	l3-3	0	11	LastDelay	0	0	1	0
8.97161	l3-3	0	11	FullDelay	0	0	1	0
8.97234	l3-2	0	3	LastDelay	0	0	1	0
8.97234	l3-2	0	3	FullDelay	0	0	1	0
8.97247	l3-3	0	5	LastDelay	0	0	1	0
8.97247	l3-3	0	5	FullDelay	0	0	1	0
8.97264	l3-5	0	34	LastDelay	0.002888	2888	1	1
8.97264	l3-5	0	34	FullDelay	0.002888	2888	1	1
8.9733	l3-4	0	14	LastDelay	0	0	1	0
8.9733	l3-4	0	14	FullDelay	0	0	1	0
8.97347	l3-4	0	9	LastDelay	0	0	1	0
8.97347	l3-4	0	9	FullDelay	0	0	1	0
8.97396	l3-7	0	31	LastDelay	0	0	1	0
8.97396	l3-7	0	31	FullDelay	0	0	1	0
8.9744	l3-4	0	28	LastDelay	0	0	1	0
8.9744	l3-4	0	28	FullDelay	0	0	1	0
8.97452	l3-5	0	70	LastDelay	0.002888	2888	1	1
8.97452	l3-5	0	70	FullDelay	0.002888	2888	1	1
8.97518	l3-1	0	7	LastDelay	0	0	1	0
8.97518	l3-1	0	7	FullDelay	0	0	1	0
8.9752	l3-7	0	34	LastDelay	0.005776	5776	1	2
8.9752	l3-7	0	34	FullDelay	0.005776	5776	1	2
8.97586	l3-7	0	85	LastDelay	0	0	1	0
8.97586	l3-7	0	85	FullDelay	0	0	1	0
8.97603	l3-3	0	11	LastDelay	0	0	1	0
8.97603	l3-3	0	11	FullDelay	0	0	1	0
8.97646	l3-2	0	69	LastDelay	0	0	1	0
8.97646	l3-2	0	69	FullDelay	0	0	1	0
8.97647	l3-5	0	18	LastDelay	0.005776	5776	1	2
8.97647	l3-5	0	18	FullDelay	0.005776	5776	1	2
8.97662	l3-5	0	37	LastDelay	0	0	1	0
8.97662	l3-5	0	37	FullDelay	0	0	1	0
8.97678	l3-7	0	5	LastDelay	0	0	1	0
8.97678	l3-7	0	5	FullDelay	0	0	1	0
8.97756	l3-7	0	25	LastDelay	0	0	1	0
8.97756	l3-7	0	25	FullDelay	0	0	1	0
8.97767	l3-7	0	14	LastDelay	0	0	1	0
8.97767	l3-7	0	14	FullDelay	0	0	1	0
8.97788	l3-2	0	7	LastDelay	0	0	1	0
8.97788	l3-2	0	7	FullDelay	0	0	1	0
8.97841	l3-8	0	6	LastDelay	0.002888	2888	1	1
8.97841	l3-8	0	6	FullDelay	0.002888	2888	1	1
8.97845	l3-7	0	6	LastDelay	0	0	1	0
8.97845	l3-7	0	6	FullDelay	0	0	1	0
8.97851	l3-7	0	89	LastDelay	0.00354983	3549.84	1	2
8.97851	l3-7	0	89	FullDelay	0.005776	5776	2	2
8.97858	l3-7	0	6	LastDelay	0	0	1	0
8.97858	l3-7	0	6	FullDelay	0	0	1	0
8.97864	l3-8	0	14	LastDelay	0	0	1	0
8.97864	l3-8	0	14	FullDelay	0	0	1	0
8.97876	l3-3	0	23	LastDelay	0	0	1	0
8.97876	l3-3	0	23	FullDelay	0	0	1	0
8.97927	l3-8	0	30	LastDelay	0.00361771	3617.71	1	1
8.97927	l3-8	0	30	FullDelay	0.00361771	3617.71	1	1
8.97956	l3-5	0	5	LastDelay	0	0	1	0
8.97956	l3-5	0	5	FullDelay	0	0	1	0
8.97995	l3-2	0	42	LastDelay	0	0	1	0
8.97995	l3-2	0	42	FullDelay	0	0	1	0
8.98056	l3-1	0	71	LastDelay	0.002888	2888	1	1
8.98056	l3-1	0	71	FullDelay	0.002888	2888	1	1
8.9811	l3-6	0	85	LastDelay	0.002888	2888	1	1
8.9811	l3-6	0	85	FullDelay	0.002888	2888	1	1
8.98137	l3-6	0	24	LastDelay	0	0	1	0
8.98137	l3-6	0	24	FullDelay	0	0	1	0
8.98145	l3-3	0	86	LastDelay	0.002888	2888	1	1
8.98145	l3-3	0	86	FullDelay	0.002888	2888	1	1
8.98148	l3-1	0	49	LastDelay	0.002888	2888	1	1
8.98148	l3-1	0	49	FullDelay	0.002888	2888	1	1
8.98151	l3-3	0	17	LastDelay	0	0	1	0
8.98151	l3-3	0	17	FullDelay	0	0	1	0
8.98155	l3-4	0	17	LastDelay	0	0	1	0
8.98155	l3-4	0	17	FullDelay	0	0	1	0
8.98156	l3-5	0	64	LastDelay	0.002888	2888	1	1
8.98156	l3-5	0	64	FullDelay	0.002888	2888	1	1
8.98202	l3-2	0	14	LastDelay	0	0	1	0
8.98202	l3-2	0	14	FullDelay	0	0	1	0
8.98209	l3-3	0	6	LastDelay	0	0	1	0
8.98209	l3-3	0	6	FullDelay	0	0	1	0
8.98213	l3-2	0	40	LastDelay	0.005776	5776	1	2
8.98213	l3-2	0	40	FullDelay	0.005776	5776	1	2
8.98217	l3-7	0	9	LastDelay	0	0	1	0
8.98217	l3-7	0	9	FullDelay	0	0	1	0
8.98252	l3-7	0	30	LastDelay	0	0	1	0
8.98252	l3-7	0	30	FullDelay	0	0	1	0
8.98253	l3-1	0	13	LastDelay	0	0	1	0
8.98253	l3-1	0	13	FullDelay	0	0	1	0
8.98283	l3-3	0	89	LastDelay	0.005776	5776	1	2
8.98283	l3-3	0	89	FullDelay	0.005776	5776	1	2
8.98325	l3-2	0	2	LastDelay	0	0	1	0
8.98325	l3-2	0	2	FullDelay	0	0	1	0
8.9834	l3-4	0	34	LastDelay	0.002888	2888	1	1
8.9834	l3-4	0	34	FullDelay	0.002888	2888	1	1
8.98356	l3-6	0	53	LastDelay	0	0	1	0
8.98356	l3-6	0	53	FullDelay	0	0	1	0
8.98378	l3-6	0	1	LastDelay	0	0	1	0
8.98378	l3-6	0	1	FullDelay	0	0	1	0
8.98383	l3-3	0	28	LastDelay	0	0	1	0
8.98383	l3-3	0	28	FullDelay	0	0	1	0
8.98401	l3-5	0	6	LastDelay	0	0	1	0
8.98401	l3-5	0	6	FullDelay	0	0	1	0
8.98426	l3-1	0	73	LastDelay	0.005776	5776	1	2
8.98426	l3-1	0	73	FullDelay	0.005776	5776	1	2
8.98448	l3-1	0	3	LastDelay	0	0	1	0
8.98448	l3-1	0	3	FullDelay	0	0	1	0
8.98501	l3-6	0	1	LastDelay	0	0	1	0
8.98501	l3-6	0	1	FullDelay	0	0	1	0
8.98528	l3-6	0	90	LastDelay	0	0	1	0
8.98528	l3-6	0	90	FullDelay	0	0	1	0
8.98626	l3-8	0	32	LastDelay	0	0	1	0
8.98626	l3-8	0	32	FullDelay	0	0	1	0
8.98642	l3-3	0	2	LastDelay	0	0	1	0
8.98642	l3-3	0	2	FullDelay	0	0	1	0
8.98648	l3-8	0	2	LastDelay	0	0	1	0
8.98648	l3-8	0	2	FullDelay	0	0	1	0
8.98861	l3-1	0	5	LastDelay	0	0	1	0
8.98861	l3-1	0	5	FullDelay	0	0	1	0
8.98894	l3-5	0	3	LastDelay	0	0	1	0
8.98894	l3-5	0	3	FullDelay	0	0	1	0
8.98909	l3-3	0	13	LastDelay	0	0	1	0
8.98909	l3-3	0	13	FullDelay	0	0	1	0
8.98946	l3-7	0	26	LastDelay	0	0	1	0
8.98946	l3-7	0	26	FullDelay	0	0	1	0
8.9895	l3-1	0	14	LastDelay	0	0	1	0
8.9895	l3-1	0	14	FullDelay	0	0	1	0
8.98999	l3-2	0	12	LastDelay	0	0	1	0
8.98999	l3-2	0	12	FullDelay	0	0	1	0
8.99029	l3-4	0	15	LastDelay	0	0	1	0
8.99029	l3-4	0	15	FullDelay	0	0	1	0
8.99032	l3-8	0	39	LastDelay	0	0	1	0
8.99032	l3-8	0	39	FullDelay	0	0	1	0
8.99061	l3-7	0	13	LastDelay	0	0	1	0
8.99061	l3-7	0	13	FullDelay	0	0	1	0
8.99103	l3-8	0	83	LastDelay	0	0	1	0
8.99103	l3-8	0	83	FullDelay	0	0	1	0
8.99131	l3-7	0	85	LastDelay	0	0	1	0
8.99131	l3-7	0	85	FullDelay	0	0	1	0
8.9915	l3-3	0	3	LastDelay	0	0	1	0
8.9915	l3-3	0	3	FullDelay	0	0	1	0
8.9919	l3-8	0	69	LastDelay	0.002888	2888	1	1
8.9919	l3-8	0	69	FullDelay	0.002888	2888	1	1
8.99247	l3-2	0	1	LastDelay	0	0	1	0
8.99247	l3-2	0	1	FullDelay	0	0	1	0
8.99269	l3-8	0	5	LastDelay	0	0	1	0
8.99269	l3-8	0	5	FullDelay	0	0	1	0
8.9928	l3-4	0	19	LastDelay	0	0	1	0
8.9928	l3-4	0	19	FullDelay	0	0	1	0
8.99285	l3-5	0	13	LastDelay	0	0	1	0
8.99285	l3-5	0	13	FullDelay	0	0	1	0
8.99314	l3-6	0	92	LastDelay	0.002888	2888	1	1
8.99314	l3-6	0	92	FullDelay	0.002888	2888	1	1
8.9932	l3-8	0	81	LastDelay	0	0	1	0
8.9932	l3-8	0	81	FullDelay	0	0	1	0
8.99374	l3-5	0	1	LastDelay	0	0	1	0
8.99374	l3-5	0	1	FullDelay	0	0	1	0
8.99395	l3-1	0	37	LastDelay	0	0	1	0
8.99395	l3-1	0	37	FullDelay	0	0	1	0
8.99481	l3-8	0	84	LastDelay	0	0	1	0
8.99481	l3-8	0	84	FullDelay	0	0	1	0
8.99509	l3-3	0	4	LastDelay	0	0	1	0
8.99509	l3-3	0	4	FullDelay	0	0	1	0
8.99545	l3-7	0	1	LastDelay	0	0	1	0
8.99545	l3-7	0	1	FullDelay	0	0	1	0
8.9956	l3-6	0	10	LastDelay	0	0	1	0
8.9956	l3-6	0	10	FullDelay	0	0	1	0
8.99602	l3-7	0	16	LastDelay	0	0	1	0
8.99602	l3-7	0	16	FullDelay	0	0	1	0
8.99669	l3-8	0	14	LastDelay	0	0	1	0
8.99669	l3-8	0	14	FullDelay	0	0	1	0
8.99713	l3-8	0	23	LastDelay	0	0	1	0
8.99713	l3-8	0	23	FullDelay	0	0	1	0
8.99756	l3-1	0	3	LastDelay	0	0	1	0
8.99756	l3-1	0	3	FullDelay	0	0	1	0
8.99758	l3-3	0	46	LastDelay	0	0	1	0
8.99758	l3-3	0	46	FullDelay	0	0	1	0
8.99765	l3-8	0	6	LastDelay	0	0	1	0
8.99765	l3-8	0	6	FullDelay	0	0	1	0
8.99788	l3-8	0	72	LastDelay	0	0	1	0
8.99788	l3-8	0	72	FullDelay	0	0	1	0
8.99803	l3-5	0	27	LastDelay	0	0	1	0
8.99803	l3-5	0	27	FullDelay	0	0	1	0
8.99864	l3-2	0	1	LastDelay	0	0	1	0
8.99864	l3-2	0	1	FullDelay	0	0	1	0
8.99889	l3-3	0	47	LastDelay	0	0	1	0
8.99889	l3-3	0	47	FullDelay	0	0	1	0
9.0003	l3-8	0	7	LastDelay	0	0	1	0
9.0003	l3-8	0	7	FullDelay	0	0	1	0
9.00038	l3-3	0	4	LastDelay	0	0	1	0
9.00038	l3-3	0	4	FullDelay	0	0	1	0
9.00087	l3-7	0	2	LastDelay	0	0	1	0
9.00087	l3-7	0	2	FullDelay	0	0	1	0
9.00138	l3-4	0	2	LastDelay	0	0	1	0
9.00138	l3-4	0	2	FullDelay	0	0	1	0
9.0014	l3-2	0	40	LastDelay	0	0	1	0
9.0014	l3-2	0	40	FullDelay	0	0	1	0
9.00177	l3-6	0	30	LastDelay	0	0	1	0
9.00177	l3-6	0	30	FullDelay	0	0	1	0
9.00207	l3-2	0	86	LastDelay	0.002888	2888	1	1
9.00207	l3-2	0	86	FullDelay	0.002888	2888	1	1
9.0021	l3-3	0	94	LastDelay	0	0	1	0
9.0021	l3-3	0	94	FullDelay	0	0	1	0
9.00303	l3-5	0	45	LastDelay	0	0	1	0
9.00303	l3-5	0	45	FullDelay	0	0	1	0
9.00359	l3-1	0	14	LastDelay	0	0	1	0
9.00359	l3-1	0	14	FullDelay	0	0	1	0
9.00386	l3-7	0	69	LastDelay	0	0	1	0
9.00386	l3-7	0	69	FullDelay	0	0	1	0
9.00439	l3-1	0	93	LastDelay	0	0	1	0
9.00439	l3-1	0	93	FullDelay	0	0	1	0
9.00442	l3-8	0	91	LastDelay	0	0	1	0
9.00442	l3-8	0	91	FullDelay	0	0	1	0
9.00463	l3-6	0	4	LastDelay	0	0	1	0
9.00463	l3-6	0	4	FullDelay	0	0	1	0
9.00517	l3-5	0	91	LastDelay	0.002888	2888	1	1
9.00517	l3-5	0	91	FullDelay	0.002888	2888	1	1
9.00553	l3-2	0	79	LastDelay	0.002888	2888	1	1
9.00553	l3-2	0	79	FullDelay	0.002888	2888	1	1
9.00571	l3-1	0	84	LastDelay	0.002888	2888	1	1
9.00571	l3-1	0	84	FullDelay	0.002888	2888	1	1
9.00607	l3-6	0	10	LastDelay	0	0	1	0
9.00607	l3-6	0	10	FullDelay	0	0	1	0
9.00694	l3-7	0	22	LastDelay	0	0	1	0
9.00694	l3-7	0	22	FullDelay	0	0	1	0
9.00771	l3-1	0	7	LastDelay	0	0	1	0
9.00771	l3-1	0	7	FullDelay	0	0	1	0
9.00782	l3-6	0	39	LastDelay	0.002888	2888	1	1
9.00782	l3-6	0	39	FullDelay	0.002888	2888	1	1
9.00827	l3-5	0	14	LastDelay	0	0	1	0
9.00827	l3-5	0	14	FullDelay	0	0	1	0
9.0089	l3-1	0	59	LastDelay	0	0	1	0
9.0089	l3-1	0	59	FullDelay	0	0	1	0
9.01063	l3-8	0	2	LastDelay	0	0	1	0
9.01063	l3-8	0	2	FullDelay	0	0	1	0
9.01115	l3-6	0	28	LastDelay	0	0	1	0
9.01115	l3-6	0	28	FullDelay	0	0	1	0
9.01168	l3-4	0	15	LastDelay	0	0	1	0
9.01168	l3-4	0	15	FullDelay	0	0	1	0
9.01185	l3-2	0	36	LastDelay	0	0	1	0
9.01185	l3-2	0	36	FullDelay	0	0	1	0
9.01198	l3-4	0	20	LastDelay	0	0	1	0
9.01198	l3-4	0	20	FullDelay	0	0	1	0
9.01198	l3-4	0	9	LastDelay	0	0	1	0
9.01198	l3-4	0	9	FullDelay	0	0	1	0
9.012	l3-2	0	7	LastDelay	0	0	1	0
9.012	l3-2	0	7	FullDelay	0	0	1	0
9.01254	l3-2	0	42	LastDelay	0	0	1	0
9.01254	l3-2	0	42	FullDelay	0	0	1	0
9.01261	l3-3	0	12	LastDelay	0	0	1	0
9.01261	l3-3	0	12	FullDelay	0	0	1	0
9.01276	l3-4	0	45	LastDelay	0.005776	5776	1	2
9.01276	l3-4	0	45	FullDelay	0.005776	5776	1	2
9.01317	l3-1	0	3	LastDelay	0	0	1	0
9.01317	l3-1	0	3	FullDelay	0	0	1	0
9.01343	l3-6	0	61	LastDelay	0	0	1	0
9.01343	l3-6	0	61	FullDelay	0	0	1	0
9.01352	l3-3	0	1	LastDelay	0	0	1	0
9.01352	l3-3	0	1	FullDelay	0	0	1	0
9.01375	l3-2	0	5	LastDelay	0	0	1	0
9.01375	l3-2	0	5	FullDelay	0	0	1	0
9.01427	l3-5	0	30	LastDelay	0.002888	2888	1	1
9.01427	l3-5	0	30	FullDelay	0.002888	2888	1	1
9.01439	l3-8	0	54	LastDelay	0.002888	2888	1	1
9.01439	l3-8	0	54	FullDelay	0.002888	2888	1	1
9.01488	l3-8	0	21	LastDelay	0	0	1	0
9.01488	l3-8	0	21	FullDelay	0	0	1	0
9.01544	l3-3	0	68	LastDelay	0.002888	2888	1	1
9.01544	l3-3	0	68	FullDelay	0.002888	2888	1	1
9.01556	l3-6	0	47	LastDelay	0.002888	2888	1	1
9.01556	l3-6	0	47	FullDelay	0.002888	2888	1	1
9.01567	l3-8	0	50	LastDelay	0.002888	2888	1	1
9.01567	l3-8	0	50	FullDelay	0.002888	2888	1	1
9.01573	l3-7	0	1	LastDelay	0	0	1	0
9.01573	l3-7	0	1	FullDelay	0	0	1	0
9.01585	l3-4	0	73	LastDelay	0	0	1	0
9.01585	l3-4	0	73	FullDelay	0	0	1	0
9.01658	l3-8	0	87	LastDelay	0.002888	2888	1	1
9.01658	l3-8	0	87	FullDelay	0.002888	2888	1	1
9.01662	l3-6	0	49	LastDelay	0.002888	2888	1	1
9.01662	l3-6	0	49	FullDelay	0.002888	2888	1	1
9.01684	l3-1	0	10	LastDelay	0	0	1	0
9.01684	l3-1	0	10	FullDelay	0	0	1	0
9.01784	l3-3	0	43	LastDelay	0	0	1	0
9.01784	l3-3	0	43	FullDelay	0	0	1	0
9.01812	l3-4	0	11	LastDelay	0	0	1	0
9.01812	l3-4	0	11	FullDelay	0	0	1	0
9.0182	l3-2	0	36	LastDelay	0	0	1	0
9.0182	l3-2	0	36	FullDelay	0	0	1	0
9.0182	l3-3	0	6	LastDelay	0	0	1	0
9.0182	l3-3	0	6	FullDelay	0	0	1	0
9.01831	l3-8	0	20	LastDelay	0.002888	2888	1	1
9.01831	l3-8	0	20	FullDelay	0.002888	2888	1	1
9.01858	l3-2	0	5	LastDelay	0	0	1	0
9.01858	l3-2	0	5	FullDelay	0	0	1	0
9.01874	l3-4	0	7	LastDelay	0	0	1	0
9.01874	l3-4	0	7	FullDelay	0	0	1	0
9.01881	l3-4	0	35	LastDelay	0	0	1	0
9.01881	l3-4	0	35	FullDelay	0	0	1	0
9.01953	l3-3	0	85	LastDelay	0.002888	2888	1	1
9.01953	l3-3	0	85	FullDelay	0.002888	2888	1	1
9.01995	l3-4	0	72	LastDelay	0	0	1	0
9.01995	l3-4	0	72	FullDelay	0	0	1	0
9.02003	l3-8	0	26	LastDelay	0.002888	2888	1	1
9.02003	l3-8	0	26	FullDelay	0.002888	2888	1	1
9.02109	l3-5	0	7	LastDelay	0	0	1	0
9.02109	l3-5	0	7	FullDelay	0	0	1	0
9.02133	l3-2	0	11	LastDelay	0	0	1	0
9.02133	l3-2	0	11	FullDelay	0	0	1	0
9.02133	l3-8	0	41	LastDelay	0.005776	5776	1	2
9.02133	l3-8	0	41	FullDelay	0.005776	5776	1	2
9.02138	l3-3	0	6	LastDelay	0	0	1	0
9.02138	l3-3	0	6	FullDelay	0	0	1	0
9.02206	l3-1	0	48	LastDelay	0	0	1	0
9.02206	l3-1	0	48	FullDelay	0	0	1	0
9.02279	l3-7	0	18	LastDelay	0	0	1	0
9.02279	l3-7	0	18	FullDelay	0	0	1	0
9.02282	l3-8	0	1	LastDelay	0	0	1	0
9.02282	l3-8	0	1	FullDelay	0	0	1	0
9.02293	l3-3	0	9	LastDelay	0	0	1	0
9.02293	l3-3	0	9	FullDelay	0	0	1	0
9.02524	l3-4	0	64	LastDelay	0.002888	2888	1	1
9.02524	l3-4	0	64	FullDelay	0.002888	2888	1	1
9.02643	l3-7	0	6	LastDelay	0	0	1	0
9.02643	l3-7	0	6	FullDelay	0	0	1	0
9.02656	l3-5	0	96	LastDelay	0.005776	5776	1	2
9.02656	l3-5	0	96	FullDelay	0.005776	5776	1	2
9.0268	l3-6	0	2	LastDelay	0	0	1	0
9.0268	l3-6	0	2	FullDelay	0	0	1	0
9.02801	l3-7	0	28	LastDelay	0	0	1	0
9.02801	l3-7	0	28	FullDelay	0	0	1	0
9.02803	l3-5	0	1	LastDelay	0	0	1	0
9.02803	l3-5	0	1	FullDelay	0	0	1	0
9.02814	l3-4	0	51	LastDelay	0	0	1	0
9.02814	l3-4	0	51	FullDelay	0	0	1	0
9.02921	l3-4	0	83	LastDelay	0	0	1	0
9.02921	l3-4	0	83	FullDelay	0	0	1	0
9.02929	l3-2	0	4	LastDelay	0	0	1	0
9.02929	l3-2	0	4	FullDelay	0	0	1	0
9.02957	l3-2	0	17	LastDelay	0	0	1	0
9.02957	l3-2	0	17	FullDelay	0	0	1	0
9.02988	l3-1	0	19	LastDelay	0	0	1	0
9.02988	l3-1	0	19	FullDelay	0	0	1	0
9.03083	l3-1	0	22	LastDelay	0	0	1	0
9.03083	l3-1	0	22	FullDelay	0	0	1	0
9.03098	l3-1	0	17	LastDelay	0	0	1	0
9.03098	l3-1	0	17	FullDelay	0	0	1	0
9.0311	l3-8	0	15	LastDelay	0.005776	5776	1	2
9.0311	l3-8	0	15	FullDelay	0.005776	5776	1	2
9.03157	l3-5	0	14	LastDelay	0	0	1	0
9.03157	l3-5	0	14	FullDelay	0	0	1	0
9.03168	l3-2	0	97	LastDelay	0.002888	2888	1	1
9.03168	l3-2	0	97	FullDelay	0.002888	2888	1	1
9.03195	l3-8	0	89	LastDelay	0.00361313	3613.13	1	1
9.03195	l3-8	0	89	FullDelay	0.00361313	3613.13	1	1
9.03216	l3-8	0	5	LastDelay	0	0	1	0
9.03216	l3-8	0	5	FullDelay	0	0	1	0
9.03224	l3-5	0	58	LastDelay	0	0	1	0
9.03224	l3-5	0	58	FullDelay	0	0	1	0
9.03253	l3-3	0	86	LastDelay	0	0	1	0
9.03253	l3-3	0	86	FullDelay	0	0	1	0
9.03315	l3-8	0	11	LastDelay	0	0	1	0
9.03315	l3-8	0	11	FullDelay	0	0	1	0
9.03348	l3-1	0	17	LastDelay	0	0	1	0
9.03348	l3-1	0	17	FullDelay	0	0	1	0
9.03449	l3-4	0	54	LastDelay	0.002888	2888	1	1
9.03449	l3-4	0	54	FullDelay	0.002888	2888	1	1
9.03452	l3-8	0	71	LastDelay	0	0	1	0
9.03452	l3-8	0	71	FullDelay	0	0	1	0
9.03519	l3-1	0	16	LastDelay	0	0	1	0
9.03519	l3-1	0	16	FullDelay	0	0	1	0
9.03522	l3-5	0	93	LastDelay	0.002888	2888	1	1
9.03522	l3-5	0	93	FullDelay	0.002888	2888	1	1
9.03566	l3-2	0	1	LastDelay	0	0	1	0
9.03566	l3-2	0	1	FullDelay	0	0	1	0
9.03668	l3-7	0	59	LastDelay	0.002888	2888	1	1
9.03668	l3-7	0	59	FullDelay	0.002888	2888	1	1
9.03771	l3-5	0	79	LastDelay	0.002888	2888	1	1
9.03771	l3-5	0	79	FullDelay	0.002888	2888	1	1
9.03782	l3-1	0	17	LastDelay	0	0	1	0
9.03782	l3-1	0	17	FullDelay	0	0	1	0
9.03838	l3-5	0	6	LastDelay	0	0	1	0
9.03838	l3-5	0	6	FullDelay	0	0	1	0
9.03857	l3-5	0	75	LastDelay	0.00296924	2969.24	1	1
9.03857	l3-5	0	75	FullDelay	0.00296924	2969.24	1	1
9.03888	l3-6	0	4	LastDelay	0	0	1	0
9.03888	l3-6	0	4	FullDelay	0	0	1	0
9.03902	l3-3	0	1	LastDelay	0	0	1	0
9.03902	l3-3	0	1	FullDelay	0	0	1	0
9.03956	l3-4	0	4	LastDelay	0	0	1	0
9.03956	l3-4	0	4	FullDelay	0	0	1	0
9.04017	l3-5	0	100	LastDelay	0.002888	2888	1	1
9.04017	l3-5	0	100	FullDelay	0.002888	2888	1	1
9.04099	l3-5	0	2	LastDelay	0	0	1	0
9.04099	l3-5	0	2	FullDelay	0	0	1	0
9.04151	l3-4	0	31	LastDelay	0	0	1	0
9.04151	l3-4	0	31	FullDelay	0	0	1	0
9.04181	l3-7	0	5	LastDelay	0	0	1	0
9.04181	l3-7	0	5	FullDelay	0	0	1	0
9.04182	l3-4	0	71	LastDelay	0.002888	2888	1	1
9.04182	l3-4	0	71	FullDelay	0.002888	2888	1	1
9.04298	l3-7	0	42	LastDelay	0.002888	2888	1	1
9.04298	l3-7	0	42	FullDelay	0.002888	2888	1	1
9.04302	l3-1	0	43	LastDelay	0.002888	2888	1	1
9.04302	l3-1	0	43	FullDelay	0.002888	2888	1	1
9.04328	l3-1	0	43	LastDelay	0	0	1	0
9.04328	l3-1	0	43	FullDelay	0	0	1	0
9.04341	l3-7	0	23	LastDelay	0	0	1	0
9.04341	l3-7	0	23	FullDelay	0	0	1	0
9.04382	l3-4	0	69	LastDelay	0.005776	5776	1	2
9.04382	l3-4	0	69	FullDelay	0.005776	5776	1	2
9.04451	l3-8	0	8	LastDelay	0	0	1	0
9.04451	l3-8	0	8	FullDelay	0	0	1	0
9.04482	l3-4	0	1	LastDelay	0	0	1	0
9.04482	l3-4	0	1	FullDelay	0	0	1	0
9.04527	l3-5	0	47	LastDelay	0.002888	2888	1	1
9.04527	l3-5	0	47	FullDelay	0.002888	2888	1	1
9.04536	l3-7	0	91	LastDelay	0	0	1	0
9.04536	l3-7	0	91	FullDelay	0	0	1	0
9.04576	l3-8	0	79	LastDelay	0.005776	5776	1	2
9.04576	l3-8	0	79	FullDelay	0.005776	5776	1	2
9.04612	l3-2	0	6	LastDelay	0	0	1	0
9.04612	l3-2	0	6	FullDelay	0	0	1	0
9.04613	l3-3	0	3	LastDelay	0	0	1	0
9.04613	l3-3	0	3	FullDelay	0	0	1	0
9.04684	l3-6	0	54	LastDelay	0	0	1	0
9.04684	l3-6	0	54	FullDelay	0	0	1	0
9.04706	l3-8	0	19	LastDelay	0	0	1	0
9.04706	l3-8	0	19	FullDelay	0	0	1	0
9.04772	l3-8	0	30	LastDelay	0	0	1	0
9.04772	l3-8	0	30	FullDelay	0	0	1	0
9.04781	l3-6	0	55	LastDelay	0.002888	2888	1	1
9.04781	l3-6	0	55	FullDelay	0.002888	2888	1	1
9.048	l3-2	0	4	LastDelay	0	0	1	0
9.048	l3-2	0	4	FullDelay	0	0	1	0
9.04811	l3-7	0	15	LastDelay	0	0	1	0
9.04811	l3-7	0	15	FullDelay	0	0	1	0
9.04855	l3-1	0	12	LastDelay	0	0	1	0
9.04855	l3-1	0	12	FullDelay	0	0	1	0
9.04881	l3-6	0	17	LastDelay	0	0	1	0
9.04881	l3-6	0	17	FullDelay	0	0	1	0
9.04901	l3-7	0	39	LastDelay	0.002888	2888	1	1
9.04901	l3-7	0	39	FullDelay	0.002888	2888	1	1
9.04916	l3-2	0	8	LastDelay	0	0	1	0
9.04916	l3-2	0	8	FullDelay	0	0	1	0
