Time,Node,Type,Packets
1,l8-195,CacheMisses,1
1,l8-196,CacheHits,0
1,l8-196,CacheMisses,1
1,l8-197,CacheHits,0
1,l8-197,CacheMisses,1
1,l8-198,CacheHits,0
1,l8-198,CacheMisses,1
1,l8-199,CacheHits,0
1,l8-199,CacheMisses,1
1,l8-200,CacheHits,0
1,l8-200,CacheMisses,1
1,l8-201,CacheHits,0
1,l8-201,CacheMisses,1
1,l8-202,CacheHits,0
1,l8-202,CacheMisses,1
1,l8-203,CacheHits,0
1,l8-203,CacheMisses,1
1,l8-204,CacheHits,0
1,l8-204,CacheMisses,1
1,l8-205,CacheHits,0
1,l8-205,CacheMisses,1
1,l8-206,CacheHits,0
1,l8-206,CacheMisses,1
1,l8-207,CacheHits,0
1,l8-207,CacheMisses,1
1,l8-208,CacheHits,0
1,l8-208,CacheMisses,1
1,l8-209,CacheHits,0
1,l8-209,CacheMisses,1
1,l8-210,CacheHits,0
1,l8-210,CacheMisses,1
1,l8-211,CacheHits,0
1,l8-211,CacheMisses,1
1,l8-212,CacheHits,0
1,l8-212,CacheMisses,1
1,l8-213,CacheHits,0
1,l8-213,CacheMisses,1
1,l8-214,CacheHits,0
1,l8-214,CacheMisses,1
1,l8-215,CacheHits,0
1,l8-215,CacheMisses,1
1,l8-216,CacheHits,0
1,l8-216,CacheMisses,1
1,l8-217,CacheHits,0
1,l8-217,CacheMisses,1
1,l8-218,CacheHits,0
1,l8-218,CacheMisses,1
1,l8-219,CacheHits,0
1,l8-219,CacheMisses,1
1,l8-220,CacheHits,0
1,l8-220,CacheMisses,1
1,l8-221,CacheHits,0
1,l8-221,CacheMisses,1
1,l8-222,CacheHits,0
1,l8-222,CacheMisses,1
1,l8-223,CacheHits,0
1,l8-223,CacheMisses,1
1,l8-224,CacheHits,0
1,l8-224,CacheMisses,1
1,l8-225,CacheHits,0
1,l8-225,CacheMisses,1
1,l8-226,CacheHits,0
1,l8-226,CacheMisses,1
1,l8-227,CacheHits,0
1,l8-227,CacheMisses,1
1,l8-228,CacheHits,0
1,l8-228,CacheMisses,1
1,l8-229,CacheHits,0
1,l8-229,CacheMisses,1
1,l8-230,CacheHits,0
1,l8-230,CacheMisses,1
1,l8-231,CacheHits,0
1,l8-231,CacheMisses,1
1,l8-232,CacheHits,0
1,l8-232,CacheMisses,1
1,l8-233,CacheHits,0
1,l8-233,CacheMisses,1
1,l8-234,CacheHits,0
1,l8-234,CacheMisses,1
1,l8-235,CacheHits,0
1,l8-235,CacheMisses,1
1,l8-236,CacheHits,0
1,l8-236,CacheMisses,1
1,l8-237,CacheHits,0
1,l8-237,CacheMisses,1
1,l8-238,CacheHits,0
1,l8-238,CacheMisses,1
1,l8-239,CacheHits,0
1,l8-239,CacheMisses,1
1,l8-240,CacheHits,0
1,l8-240,CacheMisses,1
1,l8-241,CacheHits,0
1,l8-241,CacheMisses,1
1,l8-242,CacheHits,0
1,l8-242,CacheMisses,1
1,l8-243,CacheHits,0
1,l8-243,CacheMisses,1
1,l8-244,CacheHits,0
1,l8-244,CacheMisses,1
1,l8-245,CacheHits,0
1,l8-245,CacheMisses,1
1,l8-246,CacheHits,0
1,l8-246,CacheMisses,1
1,l8-247,CacheHits,0
1,l8-247,CacheMisses,1
1,l8-248,CacheHits,0
1,l8-248,CacheMisses,1
1,l8-249,CacheHits,0
1,l8-249,CacheMisses,1
1,l8-250,CacheHits,0
1,l8-250,CacheMisses,1
1,l8-251,CacheHits,0
1,l8-251,CacheMisses,1
1,l8-252,CacheHits,0
1,l8-252,CacheMisses,1
1,l8-253,CacheHits,0
1,l8-253,CacheMisses,1
1,l8-254,CacheHits,0
1,l8-254,CacheMisses,1
1,l8-255,CacheHits,0
1,l8-255,CacheMisses,1
1,l8-256,CacheHits,0
1,l8-256,CacheMisses,1
2,root,CacheHits,100
2,root,CacheMisses,0
2,l1-1,CacheHits,0
2,l1-1,CacheMisses,0
2,l1-2,CacheHits,55
2,l1-2,CacheMisses,100
2,l2-1,CacheHits,0
2,l2-1,CacheMisses,0
2,l2-2,CacheHits,84
2,l2-2,CacheMisses,0
2,l2-3,CacheHits,101
2,l2-3,CacheMisses,100
2,l2-4,CacheHits,0
2,l2-4,CacheMisses,56
2,l3-1,CacheHits,0
2,l3-1,CacheMisses,0
2,l3-2,CacheHits,0
2,l3-2,CacheMisses,0
2,l3-3,CacheHits,2
2,l3-3,CacheMisses,0
2,l3-4,CacheHits,99
2,l3-4,CacheMisses,84
2,l3-5,CacheHits,105
2,l3-5,CacheMisses,100
2,l3-6,CacheHits,98
2,l3-6,CacheMisses,100
2,l3-7,CacheHits,0
2,l3-7,CacheMisses,56
2,l3-8,CacheHits,0
2,l3-8,CacheMisses,0
2,l4-1,CacheHits,0
2,l4-1,CacheMisses,0
2,l4-2,CacheHits,0
2,l4-2,CacheMisses,0
2,l4-3,CacheHits,1
2,l4-3,CacheMisses,0
2,l4-4,CacheHits,1
2,l4-4,CacheMisses,0
2,l4-5,CacheHits,6
2,l4-5,CacheMisses,0
2,l4-6,CacheHits,26
2,l4-6,CacheMisses,2
2,l4-7,CacheHits,98
2,l4-7,CacheMisses,83
2,l4-8,CacheHits,97
2,l4-8,CacheMisses,100
2,l4-9,CacheHits,100
2,l4-9,CacheMisses,100
2,l4-10,CacheHits,98
2,l4-10,CacheMisses,100
2,l4-11,CacheHits,96
2,l4-11,CacheMisses,100
2,l4-12,CacheHits,80
2,l4-12,CacheMisses,100
2,l4-13,CacheHits,1
2,l4-13,CacheMisses,58
2,l4-14,CacheHits,0
2,l4-14,CacheMisses,0
2,l4-15,CacheHits,0
2,l4-15,CacheMisses,0
2,l4-16,CacheHits,0
2,l4-16,CacheMisses,0
2,l5-1,CacheHits,0
2,l5-1,CacheMisses,0
2,l5-2,CacheHits,2
2,l5-2,CacheMisses,0
2,l5-3,CacheHits,0
2,l5-3,CacheMisses,0
2,l5-4,CacheHits,1
2,l5-4,CacheMisses,0
2,l5-5,CacheHits,0
2,l5-5,CacheMisses,0
2,l5-6,CacheHits,8
2,l5-6,CacheMisses,1
2,l5-7,CacheHits,7
2,l5-7,CacheMisses,1
2,l5-8,CacheHits,10
2,l5-8,CacheMisses,0
2,l5-9,CacheHits,14
2,l5-9,CacheMisses,1
2,l5-10,CacheHits,30
2,l5-10,CacheMisses,5
2,l5-11,CacheHits,39
2,l5-11,CacheMisses,5
2,l5-12,CacheHits,67
2,l5-12,CacheMisses,23
2,l5-13,CacheHits,95
2,l5-13,CacheMisses,83
2,l5-14,CacheHits,91
2,l5-14,CacheMisses,100
2,l5-15,CacheHits,94
2,l5-15,CacheMisses,100
2,l5-16,CacheHits,94
2,l5-16,CacheMisses,100
2,l5-17,CacheHits,91
2,l5-17,CacheMisses,100
2,l5-18,CacheHits,99
2,l5-18,CacheMisses,100
2,l5-19,CacheHits,98
2,l5-19,CacheMisses,99
2,l5-20,CacheHits,88
2,l5-20,CacheMisses,100
2,l5-21,CacheHits,80
2,l5-21,CacheMisses,98
2,l5-22,CacheHits,76
2,l5-22,CacheMisses,100
2,l5-23,CacheHits,74
2,l5-23,CacheMisses,98
2,l5-24,CacheHits,50
2,l5-24,CacheMisses,86
2,l5-25,CacheHits,16
2,l5-25,CacheMisses,59
2,l5-26,CacheHits,0
2,l5-26,CacheMisses,0
2,l5-27,CacheHits,0
2,l5-27,CacheMisses,0
2,l5-28,CacheHits,0
2,l5-28,CacheMisses,0
2,l5-29,CacheHits,0
2,l5-29,CacheMisses,0
2,l5-30,CacheHits,0
2,l5-30,CacheMisses,0
2,l5-31,CacheHits,0
2,l5-31,CacheMisses,0
2,l5-32,CacheHits,0
2,l5-32,CacheMisses,0
2,l6-1,CacheHits,7
2,l6-1,CacheMisses,0
2,l6-2,CacheHits,4
2,l6-2,CacheMisses,0
2,l6-3,CacheHits,10
2,l6-3,CacheMisses,1
2,l6-4,CacheHits,10
2,l6-4,CacheMisses,1
2,l6-5,CacheHits,10
2,l6-5,CacheMisses,0
2,l6-6,CacheHits,9
2,l6-6,CacheMisses,0
2,l6-7,CacheHits,11
2,l6-7,CacheMisses,1
2,l6-8,CacheHits,8
2,l6-8,CacheMisses,0
2,l6-9,CacheHits,13
2,l6-9,CacheMisses,0
2,l6-10,CacheHits,20
2,l6-10,CacheMisses,0
2,l6-11,CacheHits,18
2,l6-11,CacheMisses,4
2,l6-12,CacheHits,22
2,l6-12,CacheMisses,5
2,l6-13,CacheHits,27
2,l6-13,CacheMisses,2
2,l6-14,CacheHits,29
2,l6-14,CacheMisses,6
2,l6-15,CacheHits,33
2,l6-15,CacheMisses,3
2,l6-16,CacheHits,38
2,l6-16,CacheMisses,6
2,l6-17,CacheHits,33
2,l6-17,CacheMisses,6
2,l6-18,CacheHits,41
2,l6-18,CacheMisses,9
2,l6-19,CacheHits,49
2,l6-19,CacheMisses,15
2,l6-20,CacheHits,50
2,l6-20,CacheMisses,20
2,l6-21,CacheHits,64
2,l6-21,CacheMisses,21
2,l6-22,CacheHits,76
2,l6-22,CacheMisses,23
2,l6-23,CacheHits,73
2,l6-23,CacheMisses,35
2,l6-24,CacheHits,79
2,l6-24,CacheMisses,56
2,l6-25,CacheHits,91
2,l6-25,CacheMisses,83
2,l6-26,CacheHits,94
2,l6-26,CacheMisses,99
2,l6-27,CacheHits,92
2,l6-27,CacheMisses,100
2,l6-28,CacheHits,93
2,l6-28,CacheMisses,100
2,l6-29,CacheHits,89
2,l6-29,CacheMisses,99
2,l6-30,CacheHits,84
2,l6-30,CacheMisses,99
2,l6-31,CacheHits,86
2,l6-31,CacheMisses,100
2,l6-32,CacheHits,90
2,l6-32,CacheMisses,98
2,l6-33,CacheHits,81
2,l6-33,CacheMisses,100
2,l6-34,CacheHits,87
2,l6-34,CacheMisses,99
2,l6-35,CacheHits,70
2,l6-35,CacheMisses,99
2,l6-36,CacheHits,82
2,l6-36,CacheMisses,100
2,l6-37,CacheHits,69
2,l6-37,CacheMisses,99
2,l6-38,CacheHits,71
2,l6-38,CacheMisses,97
2,l6-39,CacheHits,67
2,l6-39,CacheMisses,98
2,l6-40,CacheHits,66
2,l6-40,CacheMisses,92
2,l6-41,CacheHits,55
2,l6-41,CacheMisses,91
2,l6-42,CacheHits,62
2,l6-42,CacheMisses,91
2,l6-43,CacheHits,52
2,l6-43,CacheMisses,92
2,l6-44,CacheHits,40
2,l6-44,CacheMisses,87
2,l6-45,CacheHits,39
2,l6-45,CacheMisses,86
2,l6-46,CacheHits,32
2,l6-46,CacheMisses,93
2,l6-47,CacheHits,23
2,l6-47,CacheMisses,76
2,l6-48,CacheHits,23
2,l6-48,CacheMisses,61
2,l6-49,CacheHits,7
2,l6-49,CacheMisses,46
2,l6-50,CacheHits,2
2,l6-50,CacheMisses,32
2,l6-51,CacheHits,0
2,l6-51,CacheMisses,0
2,l6-52,CacheHits,0
2,l6-52,CacheMisses,0
2,l6-53,CacheHits,0
2,l6-53,CacheMisses,0
2,l6-54,CacheHits,0
2,l6-54,CacheMisses,0
2,l6-55,CacheHits,0
2,l6-55,CacheMisses,0
2,l6-56,CacheHits,0
2,l6-56,CacheMisses,0
2,l6-57,CacheHits,0
2,l6-57,CacheMisses,0
2,l6-58,CacheHits,0
2,l6-58,CacheMisses,0
2,l6-59,CacheHits,0
2,l6-59,CacheMisses,0
2,l6-60,CacheHits,0
2,l6-60,CacheMisses,0
2,l6-61,CacheHits,0
2,l6-61,CacheMisses,0
2,l6-62,CacheHits,0
2,l6-62,CacheMisses,0
2,l6-63,CacheHits,0
2,l6-63,CacheMisses,0
2,l6-64,CacheHits,0
2,l6-64,CacheMisses,0
2,l7-1,CacheHits,18
2,l7-1,CacheMisses,2
2,l7-2,CacheHits,14
2,l7-2,CacheMisses,5
2,l7-3,CacheHits,25
2,l7-3,CacheMisses,2
2,l7-4,CacheHits,21
2,l7-4,CacheMisses,2
2,l7-5,CacheHits,20
2,l7-5,CacheMisses,5
2,l7-6,CacheHits,25
2,l7-6,CacheMisses,6
2,l7-7,CacheHits,21
2,l7-7,CacheMisses,4
2,l7-8,CacheHits,21
2,l7-8,CacheMisses,7
2,l7-9,CacheHits,27
2,l7-9,CacheMisses,5
2,l7-10,CacheHits,16
2,l7-10,CacheMisses,5
2,l7-11,CacheHits,22
2,l7-11,CacheMisses,5
2,l7-12,CacheHits,30
2,l7-12,CacheMisses,4
2,l7-13,CacheHits,27
2,l7-13,CacheMisses,5
2,l7-14,CacheHits,27
2,l7-14,CacheMisses,7
2,l7-15,CacheHits,35
2,l7-15,CacheMisses,6
2,l7-16,CacheHits,31
2,l7-16,CacheMisses,2
2,l7-17,CacheHits,34
2,l7-17,CacheMisses,8
2,l7-18,CacheHits,35
2,l7-18,CacheMisses,5
2,l7-19,CacheHits,41
2,l7-19,CacheMisses,11
2,l7-20,CacheHits,38
2,l7-20,CacheMisses,8
2,l7-21,CacheHits,40
2,l7-21,CacheMisses,10
2,l7-22,CacheHits,30
2,l7-22,CacheMisses,12
2,l7-23,CacheHits,36
2,l7-23,CacheMisses,8
2,l7-24,CacheHits,41
2,l7-24,CacheMisses,19
2,l7-25,CacheHits,48
2,l7-25,CacheMisses,13
2,l7-26,CacheHits,45
2,l7-26,CacheMisses,16
2,l7-27,CacheHits,40
2,l7-27,CacheMisses,13
2,l7-28,CacheHits,49
2,l7-28,CacheMisses,22
2,l7-29,CacheHits,53
2,l7-29,CacheMisses,14
2,l7-30,CacheHits,53
2,l7-30,CacheMisses,22
2,l7-31,CacheHits,48
2,l7-31,CacheMisses,26
2,l7-32,CacheHits,48
2,l7-32,CacheMisses,18
2,l7-33,CacheHits,59
2,l7-33,CacheMisses,22
2,l7-34,CacheHits,47
2,l7-34,CacheMisses,17
2,l7-35,CacheHits,51
2,l7-35,CacheMisses,18
2,l7-36,CacheHits,58
2,l7-36,CacheMisses,32
2,l7-37,CacheHits,65
2,l7-37,CacheMisses,35
2,l7-38,CacheHits,50
2,l7-38,CacheMisses,30
2,l7-39,CacheHits,56
2,l7-39,CacheMisses,33
2,l7-40,CacheHits,65
2,l7-40,CacheMisses,36
2,l7-41,CacheHits,58
2,l7-41,CacheMisses,42
2,l7-42,CacheHits,62
2,l7-42,CacheMisses,43
2,l7-43,CacheHits,66
2,l7-43,CacheMisses,49
2,l7-44,CacheHits,73
2,l7-44,CacheMisses,48
2,l7-45,CacheHits,74
2,l7-45,CacheMisses,52
2,l7-46,CacheHits,71
2,l7-46,CacheMisses,54
2,l7-47,CacheHits,76
2,l7-47,CacheMisses,63
2,l7-48,CacheHits,73
2,l7-48,CacheMisses,72
2,l7-49,CacheHits,72
2,l7-49,CacheMisses,86
2,l7-50,CacheHits,77
2,l7-50,CacheMisses,88
2,l7-51,CacheHits,72
2,l7-51,CacheMisses,99
2,l7-52,CacheHits,77
2,l7-52,CacheMisses,95
2,l7-53,CacheHits,81
2,l7-53,CacheMisses,98
2,l7-54,CacheHits,73
2,l7-54,CacheMisses,98
2,l7-55,CacheHits,64
2,l7-55,CacheMisses,97
2,l7-56,CacheHits,72
2,l7-56,CacheMisses,96
2,l7-57,CacheHits,72
2,l7-57,CacheMisses,94
2,l7-58,CacheHits,67
2,l7-58,CacheMisses,98
2,l7-59,CacheHits,65
2,l7-59,CacheMisses,92
2,l7-60,CacheHits,64
2,l7-60,CacheMisses,94
2,l7-61,CacheHits,63
2,l7-61,CacheMisses,94
2,l7-62,CacheHits,63
2,l7-62,CacheMisses,94
2,l7-63,CacheHits,63
2,l7-63,CacheMisses,95
2,l7-64,CacheHits,67
2,l7-64,CacheMisses,97
2,l7-65,CacheHits,66
2,l7-65,CacheMisses,92
2,l7-66,CacheHits,61
2,l7-66,CacheMisses,91
2,l7-67,CacheHits,56
2,l7-67,CacheMisses,93
2,l7-68,CacheHits,59
2,l7-68,CacheMisses,94
2,l7-69,CacheHits,49
2,l7-69,CacheMisses,93
2,l7-70,CacheHits,49
2,l7-70,CacheMisses,81
2,l7-71,CacheHits,50
2,l7-71,CacheMisses,91
2,l7-72,CacheHits,51
2,l7-72,CacheMisses,93
2,l7-73,CacheHits,52
2,l7-73,CacheMisses,83
2,l7-74,CacheHits,51
2,l7-74,CacheMisses,90
2,l7-75,CacheHits,51
2,l7-75,CacheMisses,86
2,l7-76,CacheHits,49
2,l7-76,CacheMisses,86
2,l7-77,CacheHits,53
2,l7-77,CacheMisses,83
2,l7-78,CacheHits,40
2,l7-78,CacheMisses,83
2,l7-79,CacheHits,36
2,l7-79,CacheMisses,82
2,l7-80,CacheHits,30
2,l7-80,CacheMisses,79
2,l7-81,CacheHits,43
2,l7-81,CacheMisses,79
2,l7-82,CacheHits,27
2,l7-82,CacheMisses,74
2,l7-83,CacheHits,34
2,l7-83,CacheMisses,76
2,l7-84,CacheHits,26
2,l7-84,CacheMisses,81
2,l7-85,CacheHits,28
2,l7-85,CacheMisses,73
2,l7-86,CacheHits,28
2,l7-86,CacheMisses,73
2,l7-87,CacheHits,22
2,l7-87,CacheMisses,70
2,l7-88,CacheHits,18
2,l7-88,CacheMisses,59
2,l7-89,CacheHits,26
2,l7-89,CacheMisses,65
2,l7-90,CacheHits,24
2,l7-90,CacheMisses,67
2,l7-91,CacheHits,22
2,l7-91,CacheMisses,70
2,l7-92,CacheHits,22
2,l7-92,CacheMisses,58
2,l7-93,CacheHits,10
2,l7-93,CacheMisses,54
2,l7-94,CacheHits,8
2,l7-94,CacheMisses,49
2,l7-95,CacheHits,11
2,l7-95,CacheMisses,43
2,l7-96,CacheHits,7
2,l7-96,CacheMisses,44
2,l7-97,CacheHits,4
2,l7-97,CacheMisses,29
2,l7-98,CacheHits,4
2,l7-98,CacheMisses,25
2,l7-99,CacheHits,1
2,l7-99,CacheMisses,22
2,l7-100,CacheHits,1
2,l7-100,CacheMisses,15
2,l7-101,CacheHits,0
2,l7-101,CacheMisses,0
2,l7-102,CacheHits,0
2,l7-102,CacheMisses,0
2,l7-103,CacheHits,0
2,l7-103,CacheMisses,0
2,l7-104,CacheHits,0
2,l7-104,CacheMisses,0
2,l7-105,CacheHits,0
2,l7-105,CacheMisses,0
2,l7-106,CacheHits,0
2,l7-106,CacheMisses,0
2,l7-107,CacheHits,0
2,l7-107,CacheMisses,0
2,l7-108,CacheHits,0
2,l7-108,CacheMisses,0
2,l7-109,CacheHits,0
2,l7-109,CacheMisses,0
2,l7-110,CacheHits,0
2,l7-110,CacheMisses,0
2,l7-111,CacheHits,0
2,l7-111,CacheMisses,0
2,l7-112,CacheHits,0
2,l7-112,CacheMisses,0
2,l7-113,CacheHits,0
2,l7-113,CacheMisses,0
2,l7-114,CacheHits,0
2,l7-114,CacheMisses,0
2,l7-115,CacheHits,0
2,l7-115,CacheMisses,0
2,l7-116,CacheHits,0
2,l7-116,CacheMisses,0
2,l7-117,CacheHits,0
2,l7-117,CacheMisses,0
2,l7-118,CacheHits,0
2,l7-118,CacheMisses,0
2,l7-119,CacheHits,0
2,l7-119,CacheMisses,0
2,l7-120,CacheHits,0
2,l7-120,CacheMisses,0
2,l7-121,CacheHits,0
2,l7-121,CacheMisses,0
2,l7-122,CacheHits,0
2,l7-122,CacheMisses,0
2,l7-123,CacheHits,0
2,l7-123,CacheMisses,0
2,l7-124,CacheHits,0
2,l7-124,CacheMisses,0
2,l7-125,CacheHits,0
2,l7-125,CacheMisses,0
2,l7-126,CacheHits,0
2,l7-126,CacheMisses,0
2,l7-127,CacheHits,0
2,l7-127,CacheMisses,0
2,l7-128,CacheHits,0
2,l7-128,CacheMisses,0
2,l8-1,CacheHits,298
2,l8-1,CacheMisses,12
2,l8-2,CacheHits,337
2,l8-2,CacheMisses,8
2,l8-3,CacheHits,284
2,l8-3,CacheMisses,9
2,l8-4,CacheHits,283
2,l8-4,CacheMisses,10
2,l8-5,CacheHits,279
2,l8-5,CacheMisses,13
2,l8-6,CacheHits,301
2,l8-6,CacheMisses,14
2,l8-7,CacheHits,282
2,l8-7,CacheMisses,15
2,l8-8,CacheHits,274
2,l8-8,CacheMisses,8
2,l8-9,CacheHits,273
2,l8-9,CacheMisses,15
2,l8-10,CacheHits,274
2,l8-10,CacheMisses,10
2,l8-11,CacheHits,297
2,l8-11,CacheMisses,21
2,l8-12,CacheHits,276
2,l8-12,CacheMisses,10
2,l8-13,CacheHits,282
2,l8-13,CacheMisses,12
2,l8-14,CacheHits,279
2,l8-14,CacheMisses,13
2,l8-15,CacheHits,289
2,l8-15,CacheMisses,14
2,l8-16,CacheHits,296
2,l8-16,CacheMisses,14
2,l8-17,CacheHits,267
2,l8-17,CacheMisses,22
2,l8-18,CacheHits,268
2,l8-18,CacheMisses,10
2,l8-19,CacheHits,269
2,l8-19,CacheMisses,13
2,l8-20,CacheHits,305
2,l8-20,CacheMisses,9
2,l8-21,CacheHits,287
2,l8-21,CacheMisses,12
2,l8-22,CacheHits,291
2,l8-22,CacheMisses,15
2,l8-23,CacheHits,295
2,l8-23,CacheMisses,14
2,l8-24,CacheHits,286
2,l8-24,CacheMisses,20
2,l8-25,CacheHits,299
2,l8-25,CacheMisses,14
2,l8-26,CacheHits,277
2,l8-26,CacheMisses,18
2,l8-27,CacheHits,277
2,l8-27,CacheMisses,15
2,l8-28,CacheHits,306
2,l8-28,CacheMisses,19
2,l8-29,CacheHits,257
2,l8-29,CacheMisses,26
2,l8-30,CacheHits,267
2,l8-30,CacheMisses,15
2,l8-31,CacheHits,297
2,l8-31,CacheMisses,18
2,l8-32,CacheHits,276
2,l8-32,CacheMisses,15
2,l8-33,CacheHits,281
2,l8-33,CacheMisses,24
2,l8-34,CacheHits,288
2,l8-34,CacheMisses,18
2,l8-35,CacheHits,277
2,l8-35,CacheMisses,20
2,l8-36,CacheHits,285
2,l8-36,CacheMisses,20
2,l8-37,CacheHits,253
2,l8-37,CacheMisses,25
2,l8-38,CacheHits,298
2,l8-38,CacheMisses,27
2,l8-39,CacheHits,289
2,l8-39,CacheMisses,23
2,l8-40,CacheHits,291
2,l8-40,CacheMisses,23
2,l8-41,CacheHits,293
2,l8-41,CacheMisses,19
2,l8-42,CacheHits,318
2,l8-42,CacheMisses,31
2,l8-43,CacheHits,294
2,l8-43,CacheMisses,21
2,l8-44,CacheHits,253
2,l8-44,CacheMisses,21
2,l8-45,CacheHits,277
2,l8-45,CacheMisses,17
2,l8-46,CacheHits,268
2,l8-46,CacheMisses,27
2,l8-47,CacheHits,262
2,l8-47,CacheMisses,31
2,l8-48,CacheHits,273
2,l8-48,CacheMisses,29
2,l8-49,CacheHits,266
2,l8-49,CacheMisses,32
2,l8-50,CacheHits,265
2,l8-50,CacheMisses,29
2,l8-51,CacheHits,265
2,l8-51,CacheMisses,31
2,l8-52,CacheHits,259
2,l8-52,CacheMisses,30
2,l8-53,CacheHits,243
2,l8-53,CacheMisses,30
2,l8-54,CacheHits,287
2,l8-54,CacheMisses,23
2,l8-55,CacheHits,286
2,l8-55,CacheMisses,30
2,l8-56,CacheHits,267
2,l8-56,CacheMisses,41
2,l8-57,CacheHits,264
2,l8-57,CacheMisses,38
2,l8-58,CacheHits,276
2,l8-58,CacheMisses,29
2,l8-59,CacheHits,264
2,l8-59,CacheMisses,37
2,l8-60,CacheHits,227
2,l8-60,CacheMisses,38
2,l8-61,CacheHits,259
2,l8-61,CacheMisses,38
2,l8-62,CacheHits,252
2,l8-62,CacheMisses,36
2,l8-63,CacheHits,251
2,l8-63,CacheMisses,27
2,l8-64,CacheHits,290
2,l8-64,CacheMisses,39
2,l8-65,CacheHits,246
2,l8-65,CacheMisses,39
2,l8-66,CacheHits,280
2,l8-66,CacheMisses,41
2,l8-67,CacheHits,265
2,l8-67,CacheMisses,37
2,l8-68,CacheHits,283
2,l8-68,CacheMisses,25
2,l8-69,CacheHits,249
2,l8-69,CacheMisses,34
2,l8-70,CacheHits,280
2,l8-70,CacheMisses,33
2,l8-71,CacheHits,260
2,l8-71,CacheMisses,43
2,l8-72,CacheHits,241
2,l8-72,CacheMisses,47
2,l8-73,CacheHits,255
2,l8-73,CacheMisses,50
2,l8-74,CacheHits,265
2,l8-74,CacheMisses,50
2,l8-75,CacheHits,261
2,l8-75,CacheMisses,45
2,l8-76,CacheHits,262
2,l8-76,CacheMisses,35
2,l8-77,CacheHits,278
2,l8-77,CacheMisses,46
2,l8-78,CacheHits,241
2,l8-78,CacheMisses,43
2,l8-79,CacheHits,267
2,l8-79,CacheMisses,50
2,l8-80,CacheHits,258
2,l8-80,CacheMisses,50
2,l8-81,CacheHits,263
2,l8-81,CacheMisses,52
2,l8-82,CacheHits,251
2,l8-82,CacheMisses,49
2,l8-83,CacheHits,212
2,l8-83,CacheMisses,49
2,l8-84,CacheHits,266
2,l8-84,CacheMisses,56
2,l8-85,CacheHits,222
2,l8-85,CacheMisses,58
2,l8-86,CacheHits,235
2,l8-86,CacheMisses,57
2,l8-87,CacheHits,269
2,l8-87,CacheMisses,57
2,l8-88,CacheHits,226
2,l8-88,CacheMisses,64
2,l8-89,CacheHits,241
2,l8-89,CacheMisses,64
2,l8-90,CacheHits,224
2,l8-90,CacheMisses,63
2,l8-91,CacheHits,251
2,l8-91,CacheMisses,62
2,l8-92,CacheHits,258
2,l8-92,CacheMisses,62
2,l8-93,CacheHits,235
2,l8-93,CacheMisses,68
2,l8-94,CacheHits,238
2,l8-94,CacheMisses,72
2,l8-95,CacheHits,233
2,l8-95,CacheMisses,70
2,l8-96,CacheHits,218
2,l8-96,CacheMisses,76
2,l8-97,CacheHits,191
2,l8-97,CacheMisses,80
2,l8-98,CacheHits,221
2,l8-98,CacheMisses,78
2,l8-99,CacheHits,231
2,l8-99,CacheMisses,82
2,l8-100,CacheHits,221
2,l8-100,CacheMisses,85
2,l8-101,CacheHits,190
2,l8-101,CacheMisses,89
2,l8-102,CacheHits,188
2,l8-102,CacheMisses,88
2,l8-103,CacheHits,220
2,l8-103,CacheMisses,88
2,l8-104,CacheHits,204
2,l8-104,CacheMisses,89
2,l8-105,CacheHits,191
2,l8-105,CacheMisses,89
2,l8-106,CacheHits,193
2,l8-106,CacheMisses,93
2,l8-107,CacheHits,186
2,l8-107,CacheMisses,87
2,l8-108,CacheHits,194
2,l8-108,CacheMisses,86
2,l8-109,CacheHits,189
2,l8-109,CacheMisses,81
2,l8-110,CacheHits,168
2,l8-110,CacheMisses,86
2,l8-111,CacheHits,202
2,l8-111,CacheMisses,88
2,l8-112,CacheHits,167
2,l8-112,CacheMisses,84
2,l8-113,CacheHits,193
2,l8-113,CacheMisses,81
2,l8-114,CacheHits,155
2,l8-114,CacheMisses,84
2,l8-115,CacheHits,200
2,l8-115,CacheMisses,86
2,l8-116,CacheHits,164
2,l8-116,CacheMisses,82
2,l8-117,CacheHits,177
2,l8-117,CacheMisses,83
2,l8-118,CacheHits,181
2,l8-118,CacheMisses,78
2,l8-119,CacheHits,178
2,l8-119,CacheMisses,83
2,l8-120,CacheHits,160
2,l8-120,CacheMisses,82
2,l8-121,CacheHits,165
2,l8-121,CacheMisses,79
2,l8-122,CacheHits,167
2,l8-122,CacheMisses,81
2,l8-123,CacheHits,157
2,l8-123,CacheMisses,81
2,l8-124,CacheHits,166
2,l8-124,CacheMisses,82
2,l8-125,CacheHits,142
2,l8-125,CacheMisses,78
2,l8-126,CacheHits,127
2,l8-126,CacheMisses,85
2,l8-127,CacheHits,143
2,l8-127,CacheMisses,79
2,l8-128,CacheHits,141
2,l8-128,CacheMisses,88
2,l8-129,CacheHits,151
2,l8-129,CacheMisses,82
2,l8-130,CacheHits,126
2,l8-130,CacheMisses,80
2,l8-131,CacheHits,129
2,l8-131,CacheMisses,76
2,l8-132,CacheHits,172
2,l8-132,CacheMisses,81
2,l8-133,CacheHits,123
2,l8-133,CacheMisses,74
2,l8-134,CacheHits,116
2,l8-134,CacheMisses,80
2,l8-135,CacheHits,132
